sheet,date,recorder,collector,transect,treeSpecies,branchNum,catCount,catNumMin,catNumMax,lfCount,notes,,data entry notes
56,701,PD,DR;ML,201,ROSMU,1,2,K4013,K4014,200,,,
56,701,PD,DR;ML,201,ROSMU,1,0,-,-,50,,,
56,701,PD,DR;ML,201,ROSMU,1,1,K4015,K4015,190,,,
56,701,PD,DR;ML,201,PRUSE,1,0,-,-,75,,,
56,701,PD,DR;ML,201,EUOAL,1,1,K4016,K4016,100,A,,
56,701,PD,DR;ML,201,PRUSE,2,0,-,-,60,,,
56,701,PD,DR;ML,201,PRUSE,1,1,K4017,K4017,90,,,
56,701,PD,DR;ML,201,MALXX,1,0,-,-,50,,,
56,701,PD,DR;ML,201,FRAAM,1,0,-,-,28,,,
56,701,PD,DR;ML,201,ROSMU,1,0,-,-,200,,,
56,701,PD,DR;ML,201,ROSMU,2,0,-,-,170,,,
56,701,PD,DR;ML,201,MALXX,1,0,-,-,60,,,
56,701,PD,DR;ML,201,BERTH,1,0,-,-,500,A,,
56,701,PD,DR;ML,201,ROSMU,1,0,-,-,15,,,
56,701,PD,DR;ML,201,RUBPH,1,0,-,-,21,,,
56,701,PD,DR;ML,201,ROSMU,1,0,-,-,350,,,
56,701,PD,DR;ML,201,ROSMU,2,2,K4018,K4019,200,,,
56,701,PD,DR;ML,201,FRAAM,1,1,K4020,K4020,50,A,,
56,701,PD,DR;ML,201,FRAAM,2,0,-,-,35,,,
56,701,PD,DR;ML,201,RUBXX,1,1,K4021,K4021,25,A,,
56,701,PD,DR;ML,201,FRAAM,3,1,K4022,K4022,90,,,
56,701,PD,DR;ML,201,FRAAM,4,1,K4023,K4023,80,,,
56,701,PD,DR;ML,201,FRAAM,5,0,-,-,50,,,
56,701,PD,DR;ML,201,MALXX,1,0,-,-,220,,,
56,701,PD,DR;ML,201,MALXX,1,1,K4024,K4024,400,,,
57,702,DR,KD,203,MALXX,1,0,-,-,70,,,
57,702,DR,KD,203,MALXX,2,0,-,-,200,A,,
57,702,DR,KD,203,MALXX,3,0,-,-,100,A,,
57,702,DR,KD,203,BERTH,1,0,-,-,1000,A,,
57,702,DR,KD,203,BERTH,1,0,-,-,300,,,
57,702,DR,KD,203,FRAAM,1,0,-,-,25,,,
57,702,DR,KD,203,FRAAM,2,0,-,-,25,,,
57,702,DR,KD,203,PRUSE,1,4,K4094,K4097,130,,,
57,702,DR,KD,203,BERTH,1,0,-,-,800,A,,
57,702,DR,KD,203,PRUSE,2,2,K4098,K4099,110,,,
57,702,DR,KD,203,BERTH,1,0,-,-,400,A,,
57,702,DR,KD,203,VIBDI,1,1,K4100,K4100,190,A,,
57,702,DR,KD,203,BERTH,1,0,-,-,500,A,,
57,702,DR,KD,203,VIBDI,1,0,-,-,110,,,
57,702,DR,KD,203,EUOAL,1,0,-,-,30,,,
57,702,DR,KD,203,BERTH,1,0,-,-,800,A,,
57,702,DR,KD,203,MALXX,1,0,-,-,150,A,,
57,702,DR,KD,203,BERTH,1,0,-,-,400,A,,
57,702,DR,KD,203,MALXX,1,0,-,-,95,A,,
57,702,DR,KD,203,MALXX,2,2,K4101,K4102,130,A,,
57,702,DR,KD,203,MALXX,1,1,K4103,K4103,85,,,
57,702,DR,KD,203,EUOAL,1,1,K4104,K4104,250,A,,
57,702,DR,KD,203,VIBDI,1,0,-,-,100,,,
57,702,DR,KD,203,RUBXX,1,0,-,-,15,,,
57,702,DR,KD,203,VIBDI,1,0,-,-,50,,,
57,702,DR,KD,203,VIBPL,1,0,-,-,30,,,
57,702,DR,KD,203,MALXX,1,0,-,-,60,,,
57,702,DR,KD,203,MALXX,2,0,-,-,80,,,
57,702,DR,KD,203,VIBDI,1,0,-,-,120,,,
57,702,DR,KD,203,ROSMU,1,0,-,-,50,,,
57,702,DR,KD,203,ROSMU,1,1,K4105,K4105,150,,,
57,702,DR,KD,203,ROSMU,1,1,K4106,K4106,100,A,,
57,702,DR,KD,203,ROSMU,1,0,-,-,100,,,
58,702,RP,ML; HW,203,MALXX,1,3,K4066,K4068,150,,,
58,702,RP,ML; HW,203,MALXX,3,0,-,-,225,A,,
58,702,RP,ML; HW,203,MALXX,1,4,K4070,K4073,220,A,,
58,702,RP,ML; HW,203,ROSMU,1,2,K4074,K4075,150,,,
58,702,RP,ML; HW,203,ROSMU,1,0,-,-,50,A,,
58,702,RP,ML; HW,203,ROSMU,1,0,-,-,60,,,
58,702,RP,ML; HW,203,MALXX,1,2,K4076,K4077,100,,,
58,702,RP,ML; HW,203,VIBDI,1,0,-,-,200,A,,
58,702,RP,ML; HW,203,MALXX,2,0,-,-,75,,,
58,702,RP,ML; HW,203,PRUSE,1,1,K4078,K4078,70,,,
58,702,RP,ML; HW,203,ROSMU,1,1,K4079,K4079,75,A,,
58,702,RP,ML; HW,203,ROSMU,1,0,-,-,75,,,
58,702,RP,ML; HW,203,ROSMU,1,1,K4080,K4080,150,,,
58,702,RP,ML; HW,203,ROSMU,1,1,K4081,K4081,50,,,
58,702,RP,ML; HW,203,ROSMU,1,0,-,-,50,,,
58,702,RP,ML; HW,203,FRAAM,1,1,K4082,K4082,25,,,
58,702,RP,ML; HW,203,ROSMU,1,0,-,-,70,A,,
58,702,RP,ML; HW,203,ROSMU,1,1,K4085,K4085,100,,,
58,702,RP,ML; HW,203,ROSMU,1,0,-,-,70,,,
58,702,RP,ML; HW,203,ROSMU,1,2,K4083,K4084,180,A,,
58,702,RP,ML; HW,203,ROSMU,1,1,K4085,K4085,150,,,
58,702,RP,ML; HW,203,ROSMU,1,0,-,-,150,,,
58,705,ML,ML,205,ROSMU,1,0,-,-,150,,,
58,705,ML,ML,205,MALXX,1,1,K4141,K4141,120,FULL SIZED APPLES,,
58,705,ML,ML,205,ROSMU,1,0,-,-,100,,,
58,705,ML,ML,205,ROSMU,1,6,K4135,K4140,150,A; 5 THINGS THAT MAY BE CATS? SEE VIALS,,
59,702,DR,KD,203,ROSMU,1,0,-,-,80,,,
59,702,DR,KD,203,ROSMU,1,0,-,-,50,A,,
59,705,ML,ML,204,ROSMU,1,2,K4125,K4126,200,A,,
59,705,ML,ML,204,ROSMU,2,0,-,-,80,A,,
59,705,ML,ML,204,ROSMU,3,0,-,-,115,,,
59,705,ML,ML,204,PRUSE,1,0,-,-,100,,,
59,705,ML,ML,204,PRUSE,2,0,-,-,130,,,
59,705,ML,ML,204,PRUSE,1,0,-,-,85,,,
59,705,ML,ML,204,PRUSE,2,0,-,-,100,,,
59,705,ML,ML,204,LONMO,1,0,-,-,85,A; EGGS,,
59,705,ML,ML,204,LONMO,2,1,K4127,K4127,175,A; EGGS,,
59,705,ML,ML,204,LONMO,3,1,K4128,K4128,160,,,
59,705,ML,ML,204,PRUSE,1,0,-,-,150,A,,
59,705,ML,ML,204,ROSMU,1,0,-,-,90,A,,
59,705,ML,ML,204,PRUSE,1,0,-,-,60,A,,
59,705,ML,ML,204,FRAAM,1,0,-,-,50,A,,
59,705,ML,ML,204,FRAAM,2,0,-,-,80,A,,
59,705,ML,ML,204,FRAAM,3,0,-,-,60,A,,
59,705,ML,ML,204,FRAAM,4,0,-,-,95,,,
59,705,ML,ML,204,LONMO,1,0,-,-,80,,,
59,705,ML,ML,204,ROSMU,1,1,K4129,K4129,250,,,
59,705,ML,ML,205,ROSMU,1,1,K4130,K4130,200,,,
59,705,ML,ML,205,FRAAM,1,0,-,-,40,,,
59,705,ML,ML,205,FRAAM,2,0,-,-,50,,,
59,705,ML,ML,205,VIBPL,1,0,-,-,120,,,
59,705,ML,ML,205,VIBPL,1,0,-,-,150,,,
59,705,ML,ML,205,VIBPL,1,0,-,-,200,,,
59,705,ML,ML,205,ROSMU,1,0,-,-,35,,,
59,705,ML,ML,205,ROSMU,1,2,K4131,K4132,103,,,
59,705,ML,ML,205,ROSMU,1,0,-,-,120,,,
59,705,ML,ML,205,ROSMU,1,1,K4133,K4133,200,,,
59,705,ML,ML,205,ROSMU,1,1,K4134,K4134,115,,,
59,705,ML,ML,205,BERTH,1,0,-,-,800,A,,
60,706,PD,DR; ML; HW,207,MALXX,1,0,-,-,70,,,
60,706,PD,DR; ML; HW,207,FRAAM,1,0,-,-,30,,,
60,706,PD,DR; ML; HW,207,BERTH,1,0,-,-,700,A,,
60,706,PD,DR; ML; HW,207,BERTH,2,0,-,-,1200,,,
60,706,PD,DR; ML; HW,207,MALXX,1,3,K4238,K4240,175,,,
60,706,PD,DR; ML; HW,207,BERTH,1,1,K4241,K4241,750,,,
60,706,PD,DR; ML; HW,207,LIGOB,1,0,-,-,80,,,
60,706,PD,DR; ML; HW,207,PRUSE,1,3,K4242,K4243,75,,,
60,706,PD,DR; ML; HW,207,FRAAM,1,1,K4244,K4244,40,A,,
60,706,PD,DR; ML; HW,207,BERTH,1,1,K4245,K4245,550,A,,
60,706,PD,DR; ML; HW,207,LONMO,1,0,-,-,45,,,
60,706,PD,DR; ML; HW,207,ROSMU,1,0,-,-,50,,,
60,706,PD,DR; ML; HW,207,ROSMU,1,0,-,-,80,A,,
60,706,PD,DR; ML; HW,207,FRAAM,1,1,K4246,K4246,20,,,
60,706,PD,DR; ML; HW,207,LIGOB,1,0,-,-,60,,,
60,706,PD,DR; ML; HW,207,ROSMU,1,0,-,-,70,A,,
60,706,PD,DR; ML; HW,207,PRUSE,1,2,K4247,K4248,70,,,
60,706,PD,DR; ML; HW,207,ROSMU,1,0,-,-,210,A,,
60,706,PD,DR; ML; HW,207,ROSMU,1,0,-,-,100,A,,
60,706,PD,DR; ML; HW,207,ROSMU,1,1,K4034,K4034,120,,,
60,706,PD,DR; ML; HW,207,LIGOB,,0,-,-,130,,,
60,706,PD,DR; ML; HW,207,ROSMU,1,0,-,-,250,A,,
60,706,PD,DR; ML; HW,207,ROSMU,1,1,K4035,K4035,60,A,,
60,706,PD,DR; ML; HW,207,ROSMU,1,0,-,-,120,A,,
60,706,PD,DR; ML; HW,207,LIGOB,1,1,K4036,K4036,80,,,
60,706,PD,DR; ML; HW,207,ROSMU,2,0,-,-,50,A,,
60,706,PD,DR; ML; HW,207,MALXX,1,0,-,-,135,,,
60,706,PD,DR; ML; HW,207,MALXX,1,0,-,-,90,A,,
60,706,PD,DR; ML; HW,207,ROSMU,1,0,-,-,100,A,,
60,706,PD,DR; ML; HW,207,ROSMU,2,2,K4037,K4038,150,,,
60,706,PD,DR; ML; HW,207,RUBXX,1,0,-,-,20,,,
60,706,PD,DR; ML; HW,207,RUBXX,1,2,K4039,K4040,30,,,
60,706,PD,DR; ML; HW,207,RUBXX,1,0,-,-,60,END OF TRAN,,
61,706,ML,PD,206,FRAAM,1,0,-,-,41,A,,
61,706,ML,PD,206,FRAAM,1,0,-,-,11,,,
61,706,ML,PD,206,PRUSE,1,0,-,-,100,,,
61,706,ML,PD,206,PRUSE,2,0,-,-,75,,,
61,706,ML,PD,206,FRAAM,1,1,K4218,K4218,28,,,
61,706,ML,PD,206,MALXX,1,1,K4219,K4219,275,A,,
61,706,ML,PD,206,PRUSE,1,0,-,-,100,,,
61,706,ML,PD,206,PRUSE,1,0,-,-,120,,,
61,706,ML,PD,206,FRAAM,1,0,-,-,11,A,,
61,706,ML,PD,206,MALXX,1,0,-,-,100,,,
61,706,ML,PD,206,MALXX,2,1,K4220,K4220,150,A,,
61,706,ML,PD,206,BERTH,1,1,K4228,K4228,500,A,,
61,706,ML,PD,206,BERTH,1,0,-,-,400,,,
61,706,ML,PD,206,MALXX,1,4,K4221,K4224,125,,,
61,706,ML,PD,206,MALXX,1,3,K4225,K4227,175,,,
61,706,ML,PD,206,MALXX,1,3,K4229,K4231,250,A,,
61,706,ML,PD,206,MALXX,2,1,K4232,K4232,175,A,,
61,706,ML,PD,206,MALXX,1,0,-,-,150,,,
61,706,ML,PD,206,MALXX,1,1,K4233,K4233,200,A,,
61,706,ML,PD,206,FRAAM,1,0,-,-,18,,,
61,706,ML,PD,206,VIBAC,1,0,-,-,50,,,
61,706,PD,ML HW DR,207,ROSMU,1,0,-,-,80,A,,
61,706,PD,ML HW DR,207,LONMO,1,1,K4234,K4234,175,,,
61,706,PD,ML HW DR,207,VIBLE,1,1,K4235,K4235,150,A,,
61,706,PD,ML HW DR,207,MALXX,1,1,K4236,K4236,120,A,,
61,706,PD,ML HW DR,207,VIBLE,2,1,K4237,K4237,150,,,
61,706,PD,ML HW DR,207,LONMO,2,0,-,-,110,A,,
61,706,PD,ML HW DR,207,VIBLE,3,1,K4238,K4238,200,A,,
61,706,PD,ML HW DR,207,ROSMU,1,0,-,-,120,A,,
61,706,PD,ML HW DR,207,LONMO,1,0,-,-,100,,,
61,706,PD,ML HW DR,207,LIGOB,1,0,-,-,150,,,
61,706,PD,ML HW DR,207,LIGOB,2,0,-,-,300,,,
61,706,PD,ML HW DR,207,LONMO,2,0,-,-,45,,,
62,707,ML,GM,208,BERTH,1,0,-,-,500,,,
62,707,ML,GM,208,BERTH,1,1,K4156,K4156,500,,,
62,707,ML,GM,208,BERTH,1,2,K4157,K4158,500,,,
62,707,ML,GM,208,BERTH,1,0,-,-,1200,A,,
62,707,ML,GM,208,BERTH,1,0,-,-,600,,,
62,707,ML,GM,208,ROSMU,1,0,-,-,90,,,
62,707,ML,GM,208,BERTH,1,0,-,-,400,,,
62,707,ML,GM,208,VIBAC,1,0,-,-,100,,,
62,707,ML,GM,208,VIBAC,1,0,-,-,80,,,
62,707,ML,GM,208,VIBAC,1,0,-,-,75,,,
62,707,ML,GM,208,VIBAC,1,1,K4159,K4159,80,,,
62,707,ML,GM,208,VIBAC,1,0,-,-,50,,,
62,707,ML,GM,208,VIBAC,1,0,-,-,80,,,
62,707,ML,GM,208,VIBDI,1,0,-,-,250,A,,
62,707,ML,GM,209,ROSMU,1,0,-,-,200,,,
62,707,ML,GM,209,ROSMU,2,0,-,-,100,,,
62,707,ML,GM,209,ROSMU,1,0,-,-,300,,,
62,707,ML,GM,209,ROSMU,1,0,-,-,190,,,
62,707,ML,GM,209,ROSMU,1,1,K4160,K4160,150,,,
62,707,ML,GM,209,MALXX,1,1,K4161,K4161,300,,,
62,707,ML,GM,209,MALXX,2,0,-,-,50,,,
62,707,ML,GM,209,VIBDI,1,0,-,-,200,,,
62,707,ML,GM,209,VIBDI,2,0,-,-,225,,,
62,707,ML,GM,209,FRAAM,1,0,-,-,30,,,
62,707,ML,GM,209,BERTH,1,0,-,-,350,A,,
62,707,ML,GM,209,BERTH,1,0,-,-,250,,,
62,707,ML,GM,209,VIBDI,1,0,-,-,100,,,
62,707,ML,GM,209,BERTH,1,0,-,-,600,,,
62,707,ML,GM,209,LIGOB,1,2,K4162,K4163,200,,,
62,707,ML,GM,209,LIGOB,2,0,-,-,220,,,
62,707,ML,GM,209,BERTH,1,2,K4164,K4165,850,,,
62,707,ML,GM,209,BERTH,2,0,-,-,600,,,
62,707,ML,GM,209,LONMO,1,0,-,-,100,,,
63,707,PD,AO,208,VIBAC,1,0,-,-,30,,,
63,707,PD,AO,208,VIBAC,1,0,-,-,50,,,
63,707,PD,AO,208,VIBAC,1,0,-,-,30,,,
63,707,PD,AO,208,VIBAC,1,0,-,-,35,,,
63,707,PD,AO,208,VIBAC,1,0,-,-,20,,,
63,707,PD,AO,208,BERTH,1,0,-,-,250,A,,
63,707,PD,AO,208,BERTH,1,0,-,-,300,A,,
63,707,PD,AO,208,BERTH,1,0,-,-,400,A,,
63,707,PD,AO,208,VIBAC,1,0,-,-,15,,,
63,707,PD,AO,208,VIBAC,1,0,-,-,20,,,
63,707,PD,AO,208,VIBAC,1,0,-,-,35,,,
63,707,PD,AO,208,BERTH,1,0,-,-,250,A,,
63,707,PD,AO,208,VIBAC,1,0,-,-,75,,,
63,707,PD,AO,208,VIBDI,1,0,-,-,125,,,
63,707,PD,AO,208,VIBAC,1,0,-,-,50,,,
63,707,PD,AO,208,VIBAC,1,0,-,-,100,A,,
63,707,PD,AO,208,VIBAC,1,0,-,-,75,,,
63,707,PD,AO,208,VIBAC,1,0,-,-,50,A,,
63,707,PD,AO,209,RUBXX,1,0,-,-,50,,,
63,707,PD,AO,209,RUBXX,1,0,-,-,15,,,
63,707,PD,AO,209,ROSMU,1,0,-,-,50,,,
63,707,PD,AO,209,ROSMU,1,1,K4187,K4187,65,,,
63,707,PD,AO,209,ROSMU,1,0,-,-,100,A; 25% SUN LEAF,,
63,707,PD,AO,209,ROSMU,1,0,-,-,175,EGGS,,
63,707,PD,AO,209,ROSMU,1,1,K4188,K4188,125,,,
63,707,PD,AO,209,MALXX,1,1,K4189,K4189,150,,,
63,707,PD,AO,209,ROSMU,1,1,K4140,K4140,100,A,,
63,707,PD,AO,209,ROSMU,2,0,-,-,50,,,
63,707,PD,AO,209,ROSMU,3,0,-,-,75,A,,
63,707,PD,AO,209,ROSMU,4,0,-,-,100,,,
63,707,PD,AO,209,LONMO,1,1,K4191,K4191,100,,,
63,707,PD,AO,209,LONMO,1,0,-,-,50,,,
63,707,PD,AO,209,BERTH,1,0,-,-,600,A; END OF DAY,,
63,713,RP,PD ML,210,RHOSC,2,0,-,-,100,A,,
64,713,RP,PD ML,210,PRUSE,1,0,-,-,30,,,
64,713,RP,PD ML,210,FRAAM,1,0,-,-,10,,,
64,713,RP,PD ML,210,MALXX,1,2,K4322,K4323,120,,,
64,713,RP,PD ML,210,MALXX,1,0,-,-,200,,,
64,713,RP,PD ML,210,MALXX,2,1,K4324,K4324,150,,,
64,713,RP,PD ML,210,ROSMU,1,0,-,-,110,A,,
64,713,RP,PD ML,210,MALXX,1,2,K4325,K4326,160,A,,
64,713,RP,PD ML,210,MALXX,2,6,K4327,K4331,200,A; INCLUDES CAT K4298,,
64,713,RP,PD ML,210,MALXX,3,1,K4332,K4332,150,,,
64,713,RP,PD ML,210,MALXX,1,4,K4333,K4336,150,A,,
64,713,RP,PD ML,210,MALXX,2,0,-,-,70,,,
64,713,RP,PD ML,210,MALXX,1,0,-,-,220,A,,
64,713,RP,PD ML,210,MALXX,1,2,K4337,K4338,300,,,
64,713,RP,PD ML,210,MALXX,1,0,-,-,125,,,
64,713,RP,PD ML,210,ROSMU,1,0,-,-,250,,,
64,713,RP,PD ML,210,MALXX,1,0,-,-,200,A,,
64,713,RP,PD ML,210,MALXX,1,0,-,-,230,A,,
64,713,RP,PD ML,210,MALXX,1,0,-,-,300,,,
64,713,RP,PD ML,210,MALXX,1,,K4339,K4340,150,,,
64,713,RP,PD ML,210,RUBXX,1,0,-,-,15,,,
64,713,RP,PD ML,210,ROSMU,1,1,K4341,K4341,200,,,
64,713,RP,PD ML,210,ROSMU,1,0,-,-,75,,,
64,713,RP,PD,211,PRUSE,1,0,-,-,200,,,
64,713,RP,PD,211,PRUSE,2,1,K4249,K4249,75,,,
64,713,RP,PD,211,MALXX,1,1,K4250,K4250,40,,,
64,713,RP,PD,211,RUBXX,1,1,K4251,K4251,20,A,,
64,713,RP,ML,211,LIGOB,1,0,-,-,200,,,
64,713,RP,ML,211,MALXX,1,0,-,-,60,,,
64,713,RP,ML,211,PRUSE,1,0,-,-,40,,,
64,713,RP,PD,211,RUBXX,2,0,-,-,20,A,,
64,713,RP,PD,211,LIGOB,1,0,-,-,140,A,,
64,713,RP,PD,211,RUBXX,3,0,-,-,20,A,,
65,706,DR,HW,206,FRAAX,1,0,-,-,22,A,,
65,706,DR,HW,206,FRAAX,1,0,-,-,12,,,
65,706,DR,HW,206,FRAAX,1,0,-,-,22,A,,
65,706,DR,HW,206,FRAAX,1,0,-,-,4,,,
65,706,DR,HW,206,FRAAX,1,0,-,-,8,,,
65,706,DR,HW,206,FRAAX,1,0,-,-,18,A,,
65,706,DR,HW,206,FRAAX,1,0,-,-,11,,,
65,706,DR,HW,206,FRAAX,1,0,-,-,8,,,
65,706,DR,HW,206,VIBDE,1,0,-,-,60,A,,
65,706,DR,HW,206,PRUSE,1,0,-,-,60,A,,
65,706,DR,HW,206,MALXX,1,0,-,-,220,A,,
65,706,DR,HW,206,MALXX,1,0,-,-,110,A,,
65,706,DR,HW,206,FRAXX,1,0,-,-,56,A,,
65,706,DR,HW,206,MALXX,1,0,-,-,360,A,,
65,706,DR,HW,206,MALXX,1,0,-,-,150,A,,
65,706,DR,HW,206,FRAAX,1,0,-,-,21,,,
65,706,DR,HW,206,FRAAX,1,0,-,-,28,,,
65,706,DR,HW,206,FRAAX,1,0,-,-,12,,,
65,706,DR,HW,206,MALXX,1,1,K4032,K4032,250,A,,
65,706,DR,HW,206,LONMO,1,0,-,-,200,A,,
65,706,DR,HW,206,ROSMU,1,1,K4033,K4033,45,A,,
65,713,RP,PD,210,ROSMU,1,1,K4311,K4311,85,A,,
65,713,RP,PD,210,BERTH,1,0,-,-,500,A,,
65,713,RP,PD,210,MALXX,1,0,-,-,150,A,,
65,713,RP,PD,210,MALXX,2,1,K4312,K4312,80,A,,
65,713,RP,PD,210,ROSMU,1,0,-,-,50,A,,
65,713,RP,PD,210,ROSMU,1,0,-,-,90,A,,
65,713,RP,PD,210,ROSMU,1,0,-,-,210,A,,
65,713,RP,PD,210,MALXX,1,1,K4313,K4313,120,,,
65,713,RP,PD,210,LIGOB,1,0,-,-,120,,,
65,713,RP,PD,210,MALXX,1,3,K4314,K4316,250,,,
65,713,RP,PD,210,MALXX,2,5,K4317,K43,200,,,
65,713,RP,PD,210,RHOSC,1,0,K4166,K4166,35,A,,
66,707,ML,GM,209,ROSMU,1,0,-,-,120,A,,
66,707,ML,GM,209,ROSMU,1,0,-,-,120,A,,
66,707,ML,GM,209,FRAAM,1,0,-,-,40,A,,
66,707,ML,AO,209,ROSMU,1,0,-,-,25,,,
66,710,ML,DR,209,LONMO,1,0,-,-,175,A,,
66,713,AO,KD,210,ROSMU,1,0,-,-,90,A,,
66,713,AO,KD,210,ROSMU,2,2,K4280,K4281,50,A,,
66,713,AO,KD,210,LIGOB,1,0,-,-,150,,,
66,713,AO,KD,210,BERTH,1,0,-,-,200,A,,
66,713,AO,KD,210,BERTH,2,0,-,-,100,A,,
66,713,AO,KD,210,LIGOB,1,0,-,-,75,,,
66,713,AO,KD,210,BERTH,1,0,-,-,400,A,,
66,713,AO,KD,210,LIGOB,1,0,-,-,200,A,,
66,713,AO,KD,210,FRAAM,1,0,-,-,6,,,
66,713,AO,KD,210,BERTH,1,0,-,-,200,,,
66,713,AO,KD,210,MALXX,1,1,K4282,K4282,90,A,,
66,713,AO,KD,210,MALXX,2,1,K4283,K4283,170,A,,
66,713,AO,KD,210,MALXX,1,2,K4284,K4285,150,A,,
66,713,AO,KD,210,MALXX,1,2,K4286,K4287,175,A,,
66,713,AO,KD,210,MALXX,1,0,-,-,100,A,,
66,713,AO,KD,210,MALXX,2,0,-,-,75,,,
66,713,AO,KD,210,MALXX,1,3,K4288,K4290,100,,,
66,713,AO,KD,210,FRAAM,1,1,K4291,K4291,50,,,
66,713,AO,KD,210,MALXX,2,1,K4292,K4292,140,SAME AS LAST MALXX (SAME PLANT),,
66,713,AO,KD,210,MALXX,3,1,K4293,K4293,120,,,
66,713,AO,KD,210,MALXX,4,3,K4294,K4296,100,,,
66,713,AO,KD,210,ROSMU,1,0,-,-,90,,,
66,713,KD,AO,211,ROSMU,1,0,-,-,50,,,
66,713,KD,AO,211,ROSMU,1,0,-,-,20,,,
66,713,KD,AO,211,ROSMU,2,0,-,-,20,,,
66,713,KD,AO,211,MALXX,1,0,-,-,150,A,,
66,713,KD,AO,211,MALXX,1,0,-,-,200,A,,
66,713,KD,AO,211,MALXX,1,0,-,-,75,A,,
67,713,KD,AO,211,MALXX,1,0,-,-,140,,,
67,713,KD,AO,211,ROSMU,1,0,-,-,25,,,
67,713,KD,AO,211,ROSMU,1,0,-,-,40,,,
67,713,ML,ML,211,MALXX,1,0,-,-,100,,,
67,713,ML,ML,211,MALXX,1,0,-,-,150,,,
67,713,ML,ML,211,MALXX,1,1,K4297,K4297,130,,,
67,714,PD,ML,212,FRAAM,1,0,-,-,20,,,
67,714,PD,ML,,FRAAM,1,0,-,-,50,,,
67,714,PD,ML,,FRAAM,2,0,-,-,30,,,
67,714,PD,ML,,MALXX,1,3,K4342,K4344,150,,,
67,714,PD,ML,,ROSMU,1,0,-,-,50,A,,
67,714,PD,ML,,FRAAM,1,0,-,-,75,,,
67,714,PD,ML,,PRUSE,1,0,-,-,60,,,
67,714,PD,ML,,PRUSE,2,1,K4345,K4345,40,,,
67,714,PD,ML,,PRUSE,1,1,K4346,K4346,100,,,
67,714,PD,ML,,PRUSE,2,2,K4347,K4348,70,,,
67,714,PD,ML,,PRUSE,1,4,K4349,K4352,300,,,
67,714,PD,ML,,PRUSE,2,5,K4353,K4356,275,,,
67,714,PD,ML,,LONMO,1,0,-,-,120,,,
67,714,PD,ML,,PRUSE,1,1,K4357,K4357,175,,,
67,714,PD,ML,,VIBAC,1,0,-,-,60,,,
67,714,PD,ML,,RUBXX,1,0,-,-,35,A,,
67,714,PD,ML,,RUBXX,1,0,-,-,25,,,
67,714,PD,ML,,AMEXX,1,0,-,-,60,,,
67,714,PD,ML,,AMEXX,2,0,-,-,50,,,
67,714,PD,ML,,RUBXX,1,0,-,-,40,,,
67,714,PD,ML,,RUBXX,1,0,-,-,65,,,
67,714,PD,ML,,PRUSE,1,0,-,-,175,,,
67,714,PD,ML,,CRAXX,1,0,-,-,60,,,
67,714,PD,ML,,CRAXX,2,0,-,-,80,,,
67,714,PD,ML,,PRUSE,1,1,K4358,K4358,100,FOUND ON GRAPE LEAF; TOOK TO FEED PRUSE,,
67,714,PD,ML,,FRAAM,1,0,-,-,75,A,,
67,714,PD,ML,,RUBXX,1,0,-,-,60,,,
68,714,PD,ML,212,RUBXX,2,0,-,-,50,,,
68,715,ML,PD;HW,213,ROSMU,1,1,K4435,K4435,80,,,
68,715,ML,PD;HW,213,ROSMU,1,0,-,-,75,,,
68,715,ML,PD;HW,213,ROSMU,1,0,-,-,50,,,
68,715,ML,PD;HW,213,ROSMU,1,0,-,-,110,A,,
68,715,ML,PD;HW,213,FRAAM,1,0,-,-,125,A,,
68,715,ML,PD;HW,213,FRAAM,2,1,K4436,K4436,50,,,
68,715,ML,PD;HW,213,FRAAM,3,1,K4437,K4437,40,A,,
68,715,ML,PD;HW,213,FRAAM,4,0,-,-,110,A,,
68,715,ML,PD;HW,213,ROSMU,1,0,K4438,K4438,60,,,
68,715,ML,PD;HW,213,ROSMU,1,2,K4439,K4440,100,A,,
68,715,ML,PD;HW,213,BERTH,1,1,K4441,K4441,225,A,,
68,715,ML,PD;HW,213,BERTH,2,0,-,-,200,A,,
68,715,ML,PD;HW,213,RUBXX,1,0,-,-,30,,,
68,715,ML,PD;HW,213,RUBXX,1,0,-,-,15,A,,
68,715,ML,PD;HW,213,LONMO,1,0,-,-,100,A,,
68,715,ML,PD;HW,213,ROSMU,1,1,K4442,K4442,175,A,,
68,715,ML,PD;HW,213,FRAAM,1,0,-,-,14,,,
68,715,ML,PD;HW,213,ROSMU,1,0,-,-,65,,,
68,715,ML,PD;HW,213,LONMO,1,0,-,-,100,,,
68,715,ML,PD;HW,213,LONMO,2,0,-,-,80,,,
68,715,ML,PD;HW,213,ROSMU,1,0,-,-,130,,,
68,715,ML,PD;HW,213,RUBXX,1,0,-,-,31,,,
68,715,ML,PD;HW,213,LONMO,1,1,K4443,K4443,350,,,
68,715,ML,PD;HW,213,FRAAM,1,1,K4444,K4444,100,,,
68,715,ML,PD;HW,213,FRAAM,2,0,-,-,120,A,,
68,715,ML,PD;HW,213,ROSMU,1,0,-,-,80,,,
68,715,ML,PD;HW,213,LONMO,1,1,K4445,K4445,200,A,,
68,715,ML,PD;HW,213,LONMO,2,1,K4446,K4446,200,,,
68,715,ML,PD;HW,213,ROSMU,1,2,K4447,K4448,200,,,
68,715,ML,PD;HW,213,LONMO,1,0,-,-,200,,,
