sheet,date,recorder,collector,transect,treeSpecies,branchNum,catCount,catNumMin,catNumMax,lfCount,notes,data entry notes
,705,ML,ML,204,LONMO,2,1,K4127,K4127,175,A,
,705,ML,ML,204,LONMO,3,1,K4128,K4128,160,,
,705,ML,ML,204,PRUSE,1,0,-,-,150,A,
,705,ML,ML,204,ROSMU,1,0,-,-,90,A,
,705,ML,ML,204,PRUSE,1,0,-,-,60,A,
,705,ML,ML,204,FRAAM,1,0,-,-,50,A,
,705,ML,ML,204,FRAAM,2,0,-,-,80,A,
,705,ML,ML,204,FRAAM,3,0,-,-,60,A,
,705,ML,ML,204,FRAAM,4,0,-,-,95,,
,705,ML,ML,204,LONMO,1,0,-,-,80,,
,705,ML,ML,204,ROSMU,1,1,K4129,K4129,250,,
,705,ML,ML,205,ROSMU,1,1,K4130,K4130,200,,
,705,ML,ML,205,FRAAM,1,0,-,-,40,,
,705,ML,ML,205,FRAAM,2,0,-,-,50,,
,705,ML,ML,205,VIBPL,1,0,-,-,120,,
,705,ML,ML,205,VIBPL,1,0,-,-,150,,
,705,ML,ML,205,VIBPL,1,0,-,-,200,,
,705,ML,ML,205,ROSMU,1,0,-,-,35,,
,705,ML,ML,205,ROSMU,1,2,K4131,K4132,105,,
,705,ML,ML,205,ROSMU,1,0,-,-,120,,
,705,ML,ML,205,ROSMU,1,1,K4133,K4133,200,,
,705,ML,ML,205,ROSMU,1,1,K4134,K4134,115,,
,705,ML,ML,205,BERTH,1,0,-,-,800,A,
60,706,PD,DR; ML; HW,207,MALXX,1,0,-,-,70,,
,706,PD,DR; ML; HW,207,FRAAM,1,0,-,-,30,,
,706,PD,DR; ML; HW,207,BERTH,1,0,-,-,700,A,
,706,PD,DR; ML; HW,207,BERTH,2,0,-,-,1200,,
,706,PD,DR; ML; HW,207,MALXX,1,3,K4238,K4240,175,,
,706,PD,DR; ML; HW,207,BERTH,1,1,K4241,K4241,750,A,
,706,PD,DR; ML; HW,207,LIGOB,1,0,-,-,80,,
,706,PD,DR; ML; HW,207,PRUSE,1,3,K4242,K4243,75,,
,706,PD,DR; ML; HW,207,FRAAM,1,1,K4244,K4244,40,A,
,706,PD,DR; ML; HW,207,BERTH,1,1,K4245,K4245,550,A,
,706,PD,DR; ML; HW,207,LONMO,1,0,-,-,45,,
,706,PD,DR; ML; HW,207,ROSMU,1,0,-,-,50,,
,706,PD,DR; ML; HW,207,ROSMU,1,0,-,-,80,A,
,706,PD,DR; ML; HW,207,FRAAM,1,1,K4246,K4246,20,,
,706,PD,DR; ML; HW,207,LIGOB,1,0,-,-,60,,
,706,PD,DR; ML; HW,207,ROSMU,1,0,-,-,70,A,
,706,PD,DR; ML; HW,207,PRUSE,1,2,K4247,K4248,70,,
,706,PD,DR; ML; HW,207,ROSMU,1,0,-,-,210,A,
,706,PD,DR; ML; HW,207,ROSMU,1,0,-,-,100,A,
,706,PD,DR; ML; HW,207,ROSMU,1,1,K4034,K4034,120,,
,706,PD,DR; ML; HW,207,LIGOB,1,0,-,-,130,,
,706,PD,DR; ML; HW,207,ROSMU,1,0,-,-,250,A,
,706,PD,DR; ML; HW,207,ROSMU,1,1,K4035,K4035,60,A,
,706,PD,DR; ML; HW,207,ROSMU,1,0,-,-,120,A,
,706,PD,DR; ML; HW,207,LIGOB,1,1,K4036,K4036,80,,
,706,PD,DR; ML; HW,207,ROSMU,2,0,-,-,50,A,
,706,PD,DR; ML; HW,207,MALXX,1,0,-,-,135,,
,706,PD,DR; ML; HW,207,MALXX,1,0,-,-,90,A,
,706,PD,DR; ML; HW,207,ROSMU,1,0,-,-,100,A,
,706,PD,DR; ML; HW,207,ROSMU,2,2,K4037,K4038,150,,
,706,PD,DR; ML; HW,207,RUBXX,1,0,-,-,20,,
,706,PD,DR; ML; HW,207,RUBXX,1,2,K4039,K4040,30,,
,706,PD,DR; ML; HW,207,RUBXX,1,0,-,-,60,END OF TRAN,
61,706,ML,PD,206,FRAAM,1,0,-,-,41,A,
,706,ML,PD,206,FRAAM,1,0,-,-,11,,
,706,ML,PD,206,PRUSE,1,0,-,-,100,,
,706,ML,PD,206,PRUSE,2,0,-,-,75,,
,706,ML,PD,206,FRAAM,1,2,K4218,K4218,28,,
,706,ML,PD,206,MALXX,1,2,K4219,K4219,275,A,
,706,ML,PD,206,PRUSE,1,0,-,-,100,,
,706,ML,PD,206,PRUSE,1,0,-,-,120,,
,706,ML,PD,206,FRAAM,1,0,-,-,11,A,
,706,ML,PD,206,MALXX,1,0,-,-,100,,
,706,ML,PD,206,MALXX,2,1,K4220,K4220,150,A,
,706,ML,PD,206,BERTH,1,1,K4228,K4228,500,A,
,706,ML,PD,206,BERTH,1,0,-,-,400,,
,706,ML,PD,206,MALXX,1,4,K4221,K4224,125,,
,706,ML,PD,206,MALXX,1,3,K4225,K4227,175,,
,706,ML,PD,206,MALXX,1,3,K4229,K4231,250,A,
,706,ML,PD,206,MALXX,2,1,K4232,K4232,175,A,
,706,ML,PD,206,MALXX,1,0,-,-,150,,
,706,ML,PD,206,MALXX,1,1,K4233,K4233,200,A,
,706,ML,PD,206,FRAAM,1,0,-,-,18,,
,706,ML,PD,206,VIBAC,1,0,-,-,50,,
,706,PD,ML;HW;DR,207,ROSMU,1,0,-,-,80,A,
,706,PD,ML;HW;DR,207,LONMO,1,1,K4234,K4234,175,,
,706,PD,ML;HW;DR,207,VIBLE,1,1,K4235,K4235,150,A,
,706,PD,ML;HW;DR,207,MALXX,1,1,K4236,K4236,120,A,
,706,PD,ML;HW;DR,207,VIBLE,2,1,K4237,K4237,150,,
,706,PD,ML;HW;DR,207,LONMO,2,0,-,-,110,A,
,706,PD,ML;HW;DR,207,VIBLE,3,1,K4238,K4238,200,A,
,706,PD,ML;HW;DR,207,ROSMU,1,0,-,-,120,A,
,706,PD,ML;HW;DR,207,LONMO,1,0,-,-,100,,
,706,PD,ML;HW;DR,207,LIGOB,1,0,-,-,150,,
,706,PD,ML;HW;DR,207,LIGOB,2,0,-,-,300,,
,706,PD,ML;HW;DR,207,LONMO,2,0,-,-,45,,
62,707,ML,GM,208,BERTH,1,0,-,-,500,,
,707,ML,GM,208,BERTH,1,1,K4156,K4156,500,,
,707,ML,GM,208,BERTH,1,2,K4157,K4158,500,,
,707,ML,GM,208,BERTH,1,0,-,-,1200,A,
,707,ML,GM,208,BERTH,1,0,-,-,600,,
,707,ML,GM,208,ROSMU,1,0,-,-,90,,
,707,ML,GM,208,BERTH,1,0,-,-,400,,
,707,ML,GM,208,VIBAC,1,0,-,-,100,,
,707,ML,GM,208,VIBAC,1,0,-,-,80,,
,707,ML,GM,208,VIBAC,1,0,-,-,75,,
,707,ML,GM,208,VIBAC,1,1,K4159,K4159,80,,
,707,ML,GM,208,VIBAC,1,0,-,-,50,,
,707,ML,GM,208,VIBAC,1,0,-,-,80,,
,707,ML,GM,208,VIBDI,1,0,-,-,250,A,
,707,ML,GM,209,ROSMU,1,0,-,-,200,,
,707,ML,GM,209,ROSMU,2,0,-,-,100,,
,707,ML,GM,209,ROSMU,1,0,-,-,300,,
,707,ML,GM,209,ROSMU,1,0,-,-,190,,
,707,ML,GM,209,ROSMU,1,1,K4160,K4160,150,,
,707,ML,GM,209,MALXX,1,1,K4161,K4161,300,,
,707,ML,GM,209,MALXX,2,0,-,-,50,,
,707,ML,GM,209,VIBDI,1,0,-,-,200,,
,707,ML,GM,209,VIBDI,2,0,-,-,225,,
,707,ML,GM,209,FRAAM,1,0,-,-,30,,
,707,ML,GM,209,BERTH,1,0,-,-,350,A,
,707,ML,GM,209,BERTH,1,0,-,-,250,,
,707,ML,GM,209,VIBDI,1,0,-,-,100,,
,707,ML,GM,209,BERTH,1,0,-,-,600,,
,707,ML,GM,209,LIGOB,1,2,K4162,K4163,200,,
,707,ML,GM,209,LIGOB,2,0,-,-,220,,
,707,ML,GM,209,BERTH,1,2,K4164,K4165,850,,
,707,ML,GM,209,BERTH,2,0,-,-,600,,
,707,ML,GM,209,LONMO,1,0,-,-,100,,
63,707,PD,AO,208,VIBAC,1,0,-,-,30,,
,707,PD,AO,208,VIBAC,1,0,-,-,50,,
,707,PD,AO,208,VIBAC,1,0,-,-,30,,
,707,PD,AO,208,VIBAC,1,0,-,-,35,,
,707,PD,AO,208,VIBAC,1,0,-,-,20,,
,707,PD,AO,208,BERTH,1,0,-,-,250,A,
,707,PD,AO,208,BERTH,1,0,-,-,300,A,
,707,PD,AO,208,BERTH,1,0,-,-,400,A,
,707,PD,AO,208,VIBAC,1,0,-,-,15,,
,707,PD,AO,208,VIBAC,1,0,-,-,20,,
,707,PD,AO,208,VIBAC,1,0,-,-,35,,
,707,PD,AO,208,BERTH,1,0,-,-,250,A,
,707,PD,AO,208,VIBAC,1,0,-,-,75,,
,707,PD,AO,208,VIBDI,1,0,-,-,125,,
,707,PD,AO,208,VIBAC,1,0,-,-,50,,
,707,PD,AO,208,VIBAC,1,0,-,-,100,A,
,707,PD,AO,208,VIBAC,1,0,-,-,75,,
,707,PD,AO,208,VIBAC,1,0,-,-,50,A,
,707,PD,AO,209,RUBXX,1,0,-,-,50,,
,707,PD,AO,209,RUBXX,1,0,-,-,15,,
,707,PD,AO,209,ROSMU,1,0,-,-,50,,
,707,PD,AO,209,ROSMU,1,1,K4187,K4187,65,,
,707,PD,AO,209,ROSMU,1,0,-,-,100,A 25% SUN LEAF,
,707,PD,AO,209,ROSMU,1,0,-,-,175,EGGS FOUND,
,707,PD,AO,209,ROSMU,1,1,K4188,K4188,125,,
,707,PD,AO,209,MALXX,1,1,K4189,K4189,150,,
,707,PD,AO,209,ROSMU,1,1,K4190,K4190,100,A,
,707,PD,AO,209,ROSMU,2,0,-,-,50,,
,707,PD,AO,209,ROSMU,3,0,-,-,75,A,
,707,PD,AO,209,ROSMU,4,0,-,-,100,,
,707,PD,AO,209,LONMO,1,1,K4191,K4191,100,,
,707,PD,AO,209,LONMO,1,0,-,-,50,,
,707,PD,AO,209,BERTH,1,0,-,-,600,A END OF DAY,
64,713,RP,ML; PD,210,RHOSC,2,0,-,-,100,A END OF DAY,
,713,RP,ML; PD,210,PRUSE,1,0,-,-,30,,
,713,RP,ML; PD,210,FRAAM,1,0,-,-,10,,
,713,RP,ML; PD,210,MALXX,1,2,K4322,K4323,120,,
,713,RP,ML; PD,210,MALXX,1,0,-,-,200,,
,713,RP,ML; PD,210,MALXX,2,1,K4324,K4324,150,,
,713,RP,ML; PD,210,ROSMU,1,0,-,-,110,A,
,713,RP,ML; PD,210,MALXX,1,2,K4324,K4326,160,A,
,713,RP,ML; PD,210,MALXX,2,6,K4327,K4331,200,A; INCLUDES CAT K4298,
,713,RP,ML; PD,210,MALXX,3,1,K4332,K4332,150,,
,713,RP,ML; PD,210,MALXX,1,4,K4333,K4336,150,A,
,713,RP,ML; PD,210,MALXX,2,0,-,-,70,,
,713,RP,ML; PD,210,MALXX,1,0,-,-,220,A,
,713,RP,ML; PD,210,MALXX,1,2,K4337,K4338,300,,
,713,RP,ML; PD,210,MALXX,1,0,-,-,125,,
,713,RP,ML; PD,210,ROSMU,1,0,-,-,250,,
,713,RP,ML; PD,210,MALXX,1,0,-,-,200,A,
,713,RP,ML; PD,210,MALXX,1,0,-,-,230,A,
,713,RP,ML; PD,210,MALXX,1,0,-,-,300,,
,713,RP,ML; PD,210,MALXX,1,2,K4339,K4340,150,,
,713,RP,ML; PD,210,RUBXX,1,0,-,-,15,,
,713,RP,ML; PD,210,ROSMU,1,1,K4341,K4341,200,,
,713,RP,ML; PD,210,ROSMU,1,0,-,-,75,,
,713,RP,PD,211,PRUSE,1,0,-,-,200,,
,713,RP,PD,211,PRUSE,2,1,K4249,K4249,75,,
,713,RP,PD,211,MALXX,1,1,K4250,K4250,40,,
,713,RP,PD,211,RUBXX,1,1,K4251,K4251,20,A,
,713,RP,ML,211,LIGOB,1,0,-,-,200,,
,713,RP,ML,211,MALXX,1,0,-,-,60,,
,713,RP,ML,211,PRUSE,1,0,-,-,40,,
,713,RP,PD,211,RUBXX,2,0,-,-,20,A,
,713,RP,PD,211,LIGOB,1,0,-,-,140,A,
,713,RP,PD,211,RUBXX,3,0,-,-,20,A,
65,706,DR,HW,206,FRAXX,1,0,-,-,22,A,
,706,DR,HW,206,FRAXX,1,0,-,-,12,,
,706,DR,HW,206,FRAXX,1,0,-,-,22,A,
,706,DR,HW,206,FRAXX,1,0,-,-,4,,
,706,DR,HW,206,FRAXX,1,0,-,-,8,,
,706,DR,HW,206,FRAXX,1,0,-,-,18,A,
,706,DR,HW,206,FRAXX,1,0,-,-,11,,
,706,DR,HW,206,FRAXX,1,0,-,-,8,,
,706,DR,HW,206,VIBDE,1,0,-,-,60,A,
,706,DR,HW,206,PRUSE,1,0,-,-,60,A,
,706,DR,HW,206,MALXX,1,0,-,-,220,A,
,706,DR,HW,206,MALXX,1,0,-,-,110,A,
,706,DR,HW,206,FRAXX,1,0,-,-,56,A,
,706,DR,HW,206,MALXX,1,0,-,-,35,A,
,706,DR,HW,206,MALXX,1,0,-,-,150,A,
,706,DR,HW,206,FRAXX,1,0,-,-,21,,
,706,DR,HW,206,FRAXX,1,0,-,-,28,,
,706,DR,HW,206,FRAXX,1,0,-,-,12,,
,706,DR,HW,206,MALXX,1,1,K4032,K4032,250,A,
,706,DR,HW,206,LONMO,1,0,-,-,200,A,
,706,DR,HW,206,ROSMU,1,1,K4033,K4033,45,A,
,713,RP,PD,210,ROSMU,1,1,K4311,K4311,85,A,
,713,RP,PD,210,BERTH,1,0,-,-,500,A,
,713,RP,PD,210,MALXX,1,0,K4312,K4312,150,A,
,713,RP,PD,210,MALXX,2,1,-,-,80,A,
,713,RP,PD,210,ROSMU,1,0,-,-,50,A,
,713,RP,PD,210,ROSMU,1,0,-,-,90,A,
,713,RP,PD,210,ROSMU,1,0,-,-,210,A,
,713,RP,PD,210,MALXX,1,1,K4313,K4313,120,,
,713,RP,PD,210,LIGOB,1,0,K4314,K4316,120,,
,713,RP,PD,210,MALXX,1,3,K4317,K43,250,,
,713,RP,PD,210,MALXX,2,5,-,-,200,,
,713,RP,PD,210,RHOSC,1,0,-,-,35,A,
66,707,ML,GM,209,ROSMU,1,0,K4166,K4166,120,A,
,707,ML,GM,209,ROSMU,1,0,-,-,120,A,
,707,ML,GM,209,FRAAM,1,0,-,-,40,A,
,707,ML,AO,209,ROSMU,1,0,-,-,25,,
,707,ML,DR,209,LONMO,1,0,-,-,175,A,
,713,AO,KD,210,ROSMU,1,0,-,-,90,A,
,713,AO,KD,210,ROSMU,2,2,K4280,K4280,50,A,
,713,AO,KD,210,LIGOB,1,0,-,-,150,,
,713,AO,KD,210,BERTH,1,0,-,-,200,A,
,713,AO,KD,210,BERTH,2,0,-,-,100,A,
,713,AO,KD,210,LIGOB,1,0,-,-,75,,
,713,AO,KD,210,BERTH,1,0,-,-,400,A,
,713,AO,KD,210,LIGOB,1,0,-,-,200,A,
,713,AO,KD,210,FRAAM,1,0,-,-,6,,
,713,AO,KD,210,BERTH,1,0,-,-,200,,
,713,AO,KD,210,MALXX,1,1,K4282,K4282,90,A,
,713,AO,KD,210,MALXX,2,1,K4283,K4283,170,A,
,713,AO,KD,210,MALXX,1,2,K4284,K4285,150,A,
,713,AO,KD,210,MALXX,1,2,K4286,K4287,175,A,
,713,AO,KD,210,MALXX,1,0,-,-,100,A,
,713,AO,KD,210,MALXX,2,0,-,-,75,,
,713,AO,KD,210,MALXX,1,3,K4288,K4290,100,,
,713,AO,KD,210,FRAAM,1,1,K4291,K4291,50,,
,713,AO,KD,210,MALXX,2,1,K4292,K4292,140,SAME AS LAST MALXX (SAME PLANT),
,713,AO,KD,210,MALXX,3,1,K4293,K4293,120,,
,713,AO,KD,210,MALXX,4,3,K4294,K4296,100,,
,713,AO,KD,210,ROSMU,1,0,-,-,90,,
,713,AO,KD,210,ROSMU,1,0,-,-,50,,
,713,AO,KD,210,ROSMU,1,0,-,-,20,,
,713,AO,KD,210,ROSMU,2,0,-,-,20,,
,713,AO,KD,210,MALXX,1,0,-,-,150,A,
,713,AO,KD,210,MALXX,1,0,-,-,200,A,
,713,AO,KD,210,MALXX,1,0,-,-,70,A,
67,713,KD,AO,211,MALXX,1,0,-,-,140,,
,713,KD,AO,211,ROSMU,1,0,-,-,25,,
,713,KD,AO,211,ROSMU,1,0,-,-,40,,
,713,ML,ML,211,MALXX,1,0,-,-,100,,
,713,ML,ML,211,MALXX,1,0,-,-,150,,
,713,ML,ML,211,MALXX,1,1,K4297,K4297,130,,
,714,PD,ML,212,FRAAM,1,0,-,-,20,,
,714,PD,ML,212,FRAAM,1,0,-,-,50,,
,714,PD,ML,212,FRAAM,2,0,-,-,30,,
,714,PD,ML,212,MALXX,1,3,K4342,K4344,150,,
,714,PD,ML,212,ROSMU,1,0,-,-,50,A,
,714,PD,ML,212,FRAAM,1,0,-,-,75,,
,714,PD,ML,212,PRUSE,1,0,-,-,60,,
,714,PD,ML,212,PRUSE,2,1,K4345,K4345,40,,
,714,PD,ML,212,PRUSE,1,1,K4346,K4346,100,,
,714,PD,ML,212,PRUSE,2,2,K4347,K4348,70,,
,714,PD,ML,212,PRUSE,1,4,K4349,K4352,300,,
,714,PD,ML,212,PRUSE,2,5,K4353,K4356,275,,
,714,PD,ML,212,LONMO,1,0,-,-,120,,
,714,PD,ML,212,PRUSE,1,1,K4357,K4357,175,,
,714,PD,ML,212,VIBAC,1,0,-,-,60,,
,714,PD,ML,212,RUBXX,1,0,-,-,35,A,
,714,PD,ML,212,RUBXX,1,0,-,-,25,,
,714,PD,ML,212,AMEXX,1,0,-,-,60,,
,714,PD,ML,212,AMEXX,2,0,-,-,50,,
,714,PD,ML,212,RUBXX,1,0,-,-,40,,
,714,PD,ML,212,RUBXX,1,0,-,-,65,,
,714,PD,ML,212,PRUSE,1,0,-,-,175,,
,714,PD,ML,212,CRAXX,1,0,-,-,60,,
,714,PD,ML,212,CRAXX,2,0,-,-,80,,
,714,PD,ML,212,PRUSE,1,1,K4358,K4358,100,FOUND ON GRAPE LEAF TOOK TO FEED PRUSE,
,714,PD,ML,212,FRAAM,1,0,-,-,75,A,
,714,PD,ML,212,RUBXX,1,0,-,-,60,,
68,714,PD,ML,212,RUBXX,2,0,-,-,50,,
,715,ML,PD; HW,213,ROSMU,1,1,K4435,K4435,80,,
,715,ML,PD; HW,213,ROSMU,1,0,-,-,75,,
,715,ML,PD; HW,213,ROSMU,1,0,-,-,50,,
,715,ML,PD; HW,213,ROSMU,1,0,-,-,110,A,
,715,ML,PD; HW,213,FRAAM,1,0,-,-,125,A,
,715,ML,PD; HW,213,FRAAM,2,1,K4436,K4436,50,,
,715,ML,PD; HW,213,FRAAM,3,1,K4437,K4437,40,A,
,715,ML,PD; HW,213,FRAAM,4,0,-,-,110,A,
,715,ML,PD; HW,213,ROSMU,1,0,K4438,K4438,60,,
,715,ML,PD; HW,213,ROSMU,1,2,K4439,K4440,100,A,
,715,ML,PD; HW,213,BERTH,1,1,K4441,K4441,225,A,
,715,ML,PD; HW,213,BERTH,2,0,-,-,200,A,
,715,ML,PD; HW,213,RUBXX,1,0,-,-,30,,
,715,ML,PD; HW,213,RUBXX,1,0,-,-,15,A,
,715,ML,PD; HW,213,LONMO,1,0,-,-,100,A,
,715,ML,PD; HW,213,ROSMU,1,1,K4442,K4442,175,A,
,715,ML,PD; HW,213,FRAAM,1,0,-,-,14,,
,715,ML,PD; HW,213,ROSMU,1,0,-,-,65,,
,715,ML,PD; HW,213,LONMO,1,0,-,-,100,,
,715,ML,PD; HW,213,LONMO,2,0,-,-,80,,
,715,ML,PD; HW,213,ROSMU,1,0,-,-,130,,
,715,ML,PD; HW,213,RUBXX,1,0,-,-,31,,
,715,ML,PD; HW,213,LONMO,1,1,K4443,K4443,350,,
,715,ML,PD; HW,213,FRAAM,1,1,K4444,K4444,100,,
,715,ML,PD; HW,213,FRAAM,2,0,-,-,120,A,
,715,ML,PD; HW,213,ROSMU,1,0,-,-,80,,
,715,ML,PD; HW,213,LONMO,1,1,K4445,K4445,200,A,
,715,ML,PD; HW,213,LONMO,2,1,K4446,K4446,200,,
,715,ML,PD; HW,213,ROSMU,1,2,K4447,K4447,200,,
,715,ML,PD; HW,213,LONMO,1,0,-,-,200,,
,715,PD,ML,213,LIGOB,1,0,-,-,350,,
,715,PD,ML,213,LIGOB,2,1,K4449,K4449,350,,
69,715,PD,HW; ML,213,LIGOB,1,0,-,-,300,,
,715,PD,HW; ML,213,LONMO,1,0,-,-,80,A,
,715,PD,HW; ML,213,ROSMU,1,1,K4450,K4450,130,,
,715,ML,HW; PD,213,LONMO,1,0,-,-,100,,
,715,ML,HW; PD,213,LONMO,1,0,-,-,90,A,
,715,ML,HW; PD,213,FRAAM,1,0,-,-,30,,
,715,ML,HW; PD,213,FRAAM,1,0,-,-,35,,
,715,ML,HW; PD,213,LONMO,1,0,-,-,100,,
,715,ML,HW; PD,213,MALXX,1,2,K4451,K4452,175,,
,715,ML,HW; PD,213,MALXX,2,5,K4453,K4457,100,,
,715,ML,HW; PD,213,MALXX,1,0,-,-,150,,
,715,ML,HW; PD,213,MALXX,2,2,K4458,K4459,200,,
,715,ML,HW; PD,213,LIGOB,1,0,-,-,80,,
,715,ML,HW; PD,213,ROSMU,1,0,-,-,90,,
,715,ML,HW; PD,213,ROSMU,1,0,-,-,70,,
,715,ML,HW; PD,213,ROSMU,1,0,-,-,100,,
,715,ML,HW; PD,213,FRAAM,1,0,-,-,25,,
,715,ML,HW; PD,213,ROSMU,1,0,-,-,200,,
,715,ML,HW; PD,213,ROSMU,1,1,K4460,K4460,180,,
,715,ML,HW; PD,213,FRAAM,1,0,-,-,200,,
,715,ML,HW; PD,213,LIGOB,1,0,-,-,120,,
70,716,ML,PD; RG,214,VIBAC,1,0,-,-,45,,
,716,ML,PD; RG,214,AMEXX,1,0,-,-,125,,
,716,ML,PD; RG,214,AMEXX,2,0,-,-,50,,
,716,ML,PD; RG,214,PRUSE,1,0,-,-,75,,
,716,ML,PD; RG,214,VIBAC,1,0,-,-,110,,
,716,ML,PD; RG,214,VIBAC,1,0,-,-,100,A,
,716,ML,PD; RG,214,VIBAC,1,0,-,-,30,,
,716,ML,PD; RG,214,VIBAC,1,0,-,-,50,,
,716,ML,PD; RG,214,VIBAC,1,0,-,-,120,,
,716,ML,PD; RG,214,VIBAC,1,0,-,-,120,,
,716,ML,PD; RG,214,RUBXX,1,0,-,-,15,,
,716,ML,PD; RG,214,PRUSE,1,0,-,-,50,,
,716,ML,PD; RG,214,VIBAC,1,0,-,-,35,,
,716,ML,PD; RG,214,MALXX,1,0,-,-,75,,
,716,ML,PD; RG,214,PRUSE,1,0,-,-,70,,
,716,ML,PD; RG,214,VIBAC,1,0,-,-,100,A,
,716,ML,PD; RG,214,AMEXX,1,0,-,-,41,,
,716,ML,PD; RG,215,PRUSE,1,0,-,-,175,,
,716,ML,PD; RG,215,RUBXX,1,0,-,-,50,,
,716,ML,PD; RG,215,ROSMU,1,0,-,-,100,A,
,716,ML,PD; RG,215,BERTH,1,0,-,-,300,,
,716,ML,PD; RG,215,ROSMU,1,2,K4373,K4374,1000,,
,716,ML,PD; RG,215,FRAAM,1,0,-,-,45,,
,716,ML,PD; RG,215,ROSMU,1,0,-,-,110,,
,716,ML,PD; RG,215,RUBXX,1,0,-,-,15,,
,716,ML,PD; RG,215,PRUSE,1,0,-,-,75,,
,716,ML,PD; RG,215,MALXX,1,1,K4375,K4375,100,,
,716,ML,PD; RG,215,VIBAC,1,0,-,-,45,,
,716,ML,PD; RG,215,VIBAC,1,0,-,-,100,,
,716,ML,PD; RG,215,VIBDE,1,0,-,-,22,,
,716,ML,PD; RG,215,AMEXX,1,0,-,-,6,,
,716,ML,PD; RG,215,RUBXX,1,1,K4376,K4376,15,,
,716,ML,PD; RG,215,CRAXX,1,0,-,-,70,,
,716,ML,PD; RG,215,CRAXX,1,0,-,-,40,,
,716,ML,PD; RG,215,ROSMU,1,0,-,-,25,,
,716,ML,PD; RG,215,ROSMU,2,1,K4377,K4377,60,,
,716,ML,PD; RG,215,PRUSE,1,2,K4378,K4379,80,,
,716,ML,PD; RG,215,PRUSE,1,14,K4380,K4393,100,YIKES,
,716,ML,PD; RG,215,CRAXX,1,0,-,-,40,,
,716,ML,PD; RG,215,CRAXX,2,0,-,-,100,,
,716,ML,PD; RG,215,PRUSE,2,15,K4394,K4409,90,YIKES X2,
,716,ML,PD; RG,215,CRAXX,3,0,-,-,120,,
,716,ML,PD; RG,215,CRAXX,4,1,K4411,K4411,130,,
,716,ML,PD; RG,215,PRUSE,1,0,-,-,85,,
,716,ML,PD; RG,215,ROSMU,1,0,-,-,100,,
71,721,ML,PD,220,MALXX,1,0,-,-,150,,
,721,ML,PD,220,MALXX,2,1,K4574,K4574,300,,
,721,ML,PD,220,MALXX,3,1,K4575,K4575,200,,
,721,ML,PD,220,EUOAL,1,1,K4576,K4576,95,,
,721,ML,PD,220,EUOAL,2,0,-,-,280,,
,721,ML,PD,220,BERTH,1,0,-,-,500,A,
,721,ML,PD,220,LONMO,1,0,-,-,200,,
,721,ML,PD,220,EUOAL,1,0,-,-,250,A,
,721,ML,PD,220,BERTH,1,0,-,-,200,A,
,722,ML,HW,221,BERTH,1,0,-,-,450,,
,722,ML,HW,221,BERTH,1,0,-,-,400,,
,722,ML,HW,221,VIBDI,1,0,-,-,100,A,
,722,ML,HW,221,VIBDI,1,0,-,-,95,A,
,722,ML,HW,221,VIBDI,1,0,-,-,130,A,
,722,ML,HW,221,VIBDI,1,0,-,-,120,A,
,722,ML,HW,221,VIBDI,1,0,-,-,125,A,
,722,ML,HW,221,VIBDI,2,0,-,-,200,A,
,722,ML,HW,221,VIBDI,1,0,-,-,150,A,
,722,ML,HW,221,VIBDI,1,0,-,-,120,,
,722,ML,HW,221,VIBDI,1,0,-,-,110,A,
,722,ML,HW,221,VIBDI,2,0,-,-,225,A,
,722,ML,HW,221,BERTH,1,0,-,-,650,A,
,722,ML,HW,221,BERTH,1,0,-,-,900,A,
,722,ML,HW,221,EUOAL,1,0,-,-,150,,
,722,ML,HW,221,VIBDI,1,0,-,-,75,A,
,722,ML,HW,221,VIBDI,1,0,-,-,150,,
,722,ML,HW,221,VIBDI,1,0,-,-,160,A,
,722,ML,HW,221,VIBDI,1,0,-,-,150,,
,722,ML,HW,221,VIBDI,1,0,-,-,150,A,
,722,ML,HW,221,VIBDI,1,0,-,-,215,A,
,722,ML,HW,221,VIBDI,1,1,K4594,K4594,180,A,
,722,ML,HW,221,VIBDI,1,0,-,-,160,A,
,722,ML,HW,221,VIBDI,1,0,-,-,250,A,
72,721,PD,ML,219,FRAAM,1,0,-,-,60,A,
,721,PD,ML,219,BERTH,1,0,-,-,100,,
,721,ML,PD,219,FRAAM,1,0,-,-,75,,
,721,ML,PD,219,ROSMU,1,0,-,-,60,,
,721,ML,PD,219,ROSMU,1,0,-,-,40,,
,721,ML,PD,219,BERTH,1,0,-,-,200,,
,721,ML,PD,219,BERTH,1,0,-,-,150,A,
,721,ML,PD,219,RUBXX,1,0,-,-,60,,
,721,ML,PD,219,RUBXX,1,0,-,-,60,,
,721,ML,PD,219,MALXX,1,0,-,-,50,,
,721,ML,PD,219,MALXX,1,2,K4559,K4560,300,,
,721,ML,PD,219,MALXX,2,1,K4562,K4562,150,NUMBR ORDER HERE IS CORRECT,
,721,ML,PD,219,MALXX,1,1,K4561,K4561,100,NUMBR ORDER HERE IS CORRECT,
,721,ML,PD,219,MALXX,2,0,-,-,80,,
,721,ML,PD,219,MALXX,3,0,-,-,120,,
,721,ML,PD,219,MALXX,1,1,K4563,K4563,80,,
,721,ML,PD,219,BERTH,1,0,-,-,300,,
,721,ML,PD,219,MALXX,1,0,-,-,70,,
